no3_diff,dic_diff,doc_diff,dic_no3_ratio,doc_no3_ratio,dic_doc_ratio
0.8451920821114371,0.44166666666666643,0.49916666666666665,0.5225636586221988,0.590595531159806,0.8848080133555922
0.9719014533853243,0.6749999999999994,0.5441666666666667,0.6945148581153381,0.5598990152460693,1.24042879019908
0.9509036866359446,0.5999999999999996,0.5416666666666666,0.6309787294259496,0.5696335751762048,1.107692307692307
